fecha,hora,demanda_kw
2024-06-28,3,72.14
2024-06-28,4,70.7
2024-06-28,5,74.15
2024-06-28,6,87.15
2024-06-28,7,98.64
2024-06-28,8,117.97
2024-06-28,9,146.43
2024-06-28,10,165.76
2024-06-28,11,179.12
2024-06-28,12,179.15
2024-06-28,13,171.49
2024-06-28,14,167.25
2024-06-28,15,155.92
2024-06-28,16,164.85
2024-06-28,17,173.24
2024-06-28,18,182.47
2024-06-28,19,170.53
2024-06-28,20,156.33
2024-06-28,21,135.13
2024-06-28,22,107.71
2024-06-28,23,88.05
2024-06-29,0,76.65
2024-06-29,1,70.0
2024-06-29,2,70.0
2024-06-29,3,70.0
2024-06-29,4,70.0
2024-06-29,5,70.0
2024-06-29,6,80.27
2024-06-29,7,90.34
2024-06-29,8,109.92
2024-06-29,9,131.02
2024-06-29,10,150.66
2024-06-29,11,155.9
2024-06-29,12,164.29
2024-06-29,13,159.23
2024-06-29,14,149.07
2024-06-29,15,141.95
2024-06-29,16,143.97
2024-06-29,17,149.8
2024-06-29,18,163.18
2024-06-29,19,162.48
2024-06-29,20,142.82
2024-06-29,21,119.33
2024-06-29,22,99.62
2024-06-29,23,81.13
2024-06-30,0,81.05
2024-06-30,1,70.29
2024-06-30,2,70.0
2024-06-30,3,70.0
2024-06-30,4,70.0
2024-06-30,5,70.0
2024-06-30,6,79.26
2024-06-30,7,91.73
2024-06-30,8,106.01
2024-06-30,9,127.74
2024-06-30,10,146.51
2024-06-30,11,157.68
2024-06-30,12,170.45
2024-06-30,13,156.67
2024-06-30,14,150.36
2024-06-30,15,139.91
2024-06-30,16,150.02
2024-06-30,17,152.8
2024-06-30,18,160.05
2024-06-30,19,156.29
2024-06-30,20,140.15
2024-06-30,21,125.15
2024-06-30,22,100.77
2024-06-30,23,86.65
2024-07-01,0,90.56
2024-07-01,1,77.08
2024-07-01,2,75.54
2024-07-01,3,72.21
2024-07-01,4,70.0
2024-07-01,5,72.38
2024-07-01,6,90.1
2024-07-01,7,103.41
2024-07-01,8,116.74
2024-07-01,9,149.75
2024-07-01,10,168.87
2024-07-01,11,171.22
2024-07-01,12,194.26
2024-07-01,13,170.2
2024-07-01,14,163.72
2024-07-01,15,156.26
2024-07-01,16,161.76
2024-07-01,17,173.86
2024-07-01,18,186.67
2024-07-01,19,172.46
2024-07-01,20,154.45
2024-07-01,21,141.77
2024-07-01,22,111.44
2024-07-01,23,92.68
2024-07-02,0,91.8
2024-07-02,1,75.05
2024-07-02,2,74.31
2024-07-02,3,73.62
2024-07-02,4,70.0
2024-07-02,5,74.02
2024-07-02,6,87.83
2024-07-02,7,102.94
2024-07-02,8,121.35
2024-07-02,9,152.12
2024-07-02,10,171.28
2024-07-02,11,178.17
2024-07-02,12,182.55
2024-07-02,13,178.7
2024-07-02,14,175.41
2024-07-02,15,156.4
2024-07-02,16,155.45
2024-07-02,17,173.53
2024-07-02,18,184.25
2024-07-02,19,175.43
2024-07-02,20,156.56
2024-07-02,21,140.57
2024-07-02,22,113.77
2024-07-02,23,93.78
2024-07-03,0,84.93
2024-07-03,1,81.86
2024-07-03,2,72.63
2024-07-03,3,74.06
2024-07-03,4,70.0
2024-07-03,5,76.48
2024-07-03,6,91.56
2024-07-03,7,104.69
2024-07-03,8,119.93
2024-07-03,9,150.11
2024-07-03,10,163.65
2024-07-03,11,181.35
2024-07-03,12,182.73
2024-07-03,13,176.64
2024-07-03,14,165.23
2024-07-03,15,154.87
2024-07-03,16,161.22
2024-07-03,17,178.09
2024-07-03,18,183.45
2024-07-03,19,174.83
2024-07-03,20,155.76
2024-07-03,21,142.66
2024-07-03,22,112.53
2024-07-03,23,92.82
2024-07-04,0,89.93
2024-07-04,1,80.04
2024-07-04,2,72.94
2024-07-04,3,73.03
2024-07-04,4,70.0
2024-07-04,5,73.65
2024-07-04,6,90.54
2024-07-04,7,103.7
2024-07-04,8,124.89
2024-07-04,9,148.26
2024-07-04,10,165.51
2024-07-04,11,175.68
2024-07-04,12,186.61
2024-07-04,13,178.22
2024-07-04,14,163.6
2024-07-04,15,163.75
2024-07-04,16,164.47
2024-07-04,17,171.26
2024-07-04,18,177.06
2024-07-04,19,177.3
2024-07-04,20,158.38
2024-07-04,21,138.08
2024-07-04,22,113.89
2024-07-04,23,93.16
2024-07-05,0,88.46
2024-07-05,1,79.41
2024-07-05,2,72.9
2024-07-05,3,71.9
2024-07-05,4,70.84
2024-07-05,5,74.21
2024-07-05,6,88.54
2024-07-05,7,100.54
2024-07-05,8,120.01
2024-07-05,9,154.46
2024-07-05,10,165.37
2024-07-05,11,181.95
2024-07-05,12,187.62
2024-07-05,13,170.13
2024-07-05,14,166.98
2024-07-05,15,157.72
2024-07-05,16,163.5
2024-07-05,17,172.46
2024-07-05,18,188.94
2024-07-05,19,177.13
2024-07-05,20,161.82
2024-07-05,21,141.72
2024-07-05,22,110.51
2024-07-05,23,93.08
2024-07-06,0,77.57
2024-07-06,1,70.0
2024-07-06,2,70.0
2024-07-06,3,70.0
2024-07-06,4,70.0
2024-07-06,5,70.0
2024-07-06,6,79.06
2024-07-06,7,94.14
2024-07-06,8,105.67
2024-07-06,9,135.1
2024-07-06,10,152.08
2024-07-06,11,158.29
2024-07-06,12,166.63
2024-07-06,13,157.12
2024-07-06,14,147.45
2024-07-06,15,142.66
2024-07-06,16,145.72
2024-07-06,17,153.52
2024-07-06,18,162.77
2024-07-06,19,157.49
2024-07-06,20,140.82
2024-07-06,21,122.82
2024-07-06,22,98.34
2024-07-06,23,84.8
2024-07-07,0,78.53
2024-07-07,1,70.12
2024-07-07,2,70.0
2024-07-07,3,70.0
2024-07-07,4,70.0
2024-07-07,5,70.0
2024-07-07,6,80.24
2024-07-07,7,90.31
2024-07-07,8,110.37
2024-07-07,9,137.15
2024-07-07,10,151.12
2024-07-07,11,164.01
2024-07-07,12,173.49
2024-07-07,13,156.76
2024-07-07,14,151.11
2024-07-07,15,144.49
2024-07-07,16,146.21
2024-07-07,17,148.94
2024-07-07,18,165.91
2024-07-07,19,163.43
2024-07-07,20,143.1
2024-07-07,21,124.58
2024-07-07,22,98.95
2024-07-07,23,83.49
2024-07-08,0,87.03
2024-07-08,1,78.03
2024-07-08,2,75.01
2024-07-08,3,71.79
2024-07-08,4,70.24
2024-07-08,5,75.08
2024-07-08,6,86.84
2024-07-08,7,105.35
2024-07-08,8,121.63
2024-07-08,9,146.84
2024-07-08,10,169.51
2024-07-08,11,176.48
2024-07-08,12,181.7
2024-07-08,13,173.46
2024-07-08,14,166.12
2024-07-08,15,154.11
2024-07-08,16,161.67
2024-07-08,17,169.73
2024-07-08,18,189.71
2024-07-08,19,174.41
2024-07-08,20,156.55
2024-07-08,21,134.97
2024-07-08,22,113.82
2024-07-08,23,91.9
2024-07-09,0,88.94
2024-07-09,1,79.8
2024-07-09,2,72.03
2024-07-09,3,70.74
2024-07-09,4,70.0
2024-07-09,5,73.71
2024-07-09,6,90.4
2024-07-09,7,105.68
2024-07-09,8,124.98
2024-07-09,9,149.56
2024-07-09,10,169.84
2024-07-09,11,177.24
2024-07-09,12,190.38
2024-07-09,13,178.91
2024-07-09,14,170.47
2024-07-09,15,155.76
2024-07-09,16,162.76
2024-07-09,17,173.46
2024-07-09,18,185.79
2024-07-09,19,173.15
2024-07-09,20,154.43
2024-07-09,21,135.59
2024-07-09,22,108.31
2024-07-09,23,89.98
2024-07-10,0,89.19
2024-07-10,1,79.58
2024-07-10,2,74.55
2024-07-10,3,70.41
2024-07-10,4,71.67
2024-07-10,5,71.86
2024-07-10,6,86.93
2024-07-10,7,104.17
2024-07-10,8,123.99
2024-07-10,9,149.35
2024-07-10,10,168.93
2024-07-10,11,174.28
2024-07-10,12,183.21
2024-07-10,13,177.35
2024-07-10,14,171.37
2024-07-10,15,155.44
2024-07-10,16,168.27
2024-07-10,17,173.4
2024-07-10,18,177.86
2024-07-10,19,180.66
2024-07-10,20,157.54
2024-07-10,21,144.28
2024-07-10,22,109.41
2024-07-10,23,89.75
2024-07-11,0,89.69
2024-07-11,1,78.5
2024-07-11,2,74.68
2024-07-11,3,73.3
2024-07-11,4,70.12
2024-07-11,5,75.29
2024-07-11,6,88.71
2024-07-11,7,100.79
2024-07-11,8,119.74
2024-07-11,9,150.41
2024-07-11,10,164.17
2024-07-11,11,176.2
2024-07-11,12,186.89
2024-07-11,13,177.1
2024-07-11,14,161.68
2024-07-11,15,158.18
2024-07-11,16,162.69
2024-07-11,17,174.26
2024-07-11,18,180.67
2024-07-11,19,166.37
2024-07-11,20,155.93
2024-07-11,21,142.9
2024-07-11,22,113.79
2024-07-11,23,91.05
2024-07-12,0,88.66
2024-07-12,1,79.95
2024-07-12,2,72.71
2024-07-12,3,71.47
2024-07-12,4,70.0
2024-07-12,5,75.45
2024-07-12,6,88.93
2024-07-12,7,104.91
2024-07-12,8,120.01
2024-07-12,9,151.61
2024-07-12,10,169.2
2024-07-12,11,171.25
2024-07-12,12,191.26
2024-07-12,13,175.29
2024-07-12,14,167.24
2024-07-12,15,159.55
2024-07-12,16,166.53
2024-07-12,17,167.99
2024-07-12,18,183.11
2024-07-12,19,177.61
2024-07-12,20,153.56
2024-07-12,21,136.98
2024-07-12,22,110.25
2024-07-12,23,93.01
2024-07-13,0,77.9
2024-07-13,1,70.59
2024-07-13,2,70.0
2024-07-13,3,70.0
2024-07-13,4,70.0
2024-07-13,5,70.0
2024-07-13,6,78.7
2024-07-13,7,91.89
2024-07-13,8,109.08
2024-07-13,9,137.82
2024-07-13,10,150.08
2024-07-13,11,156.49
2024-07-13,12,171.5
2024-07-13,13,153.12
2024-07-13,14,151.44
2024-07-13,15,137.59
2024-07-13,16,148.79
2024-07-13,17,155.5
2024-07-13,18,162.5
2024-07-13,19,158.25
2024-07-13,20,143.51
2024-07-13,21,128.0
2024-07-13,22,102.48
2024-07-13,23,84.44
2024-07-14,0,78.59
2024-07-14,1,70.82
2024-07-14,2,70.0
2024-07-14,3,70.0
2024-07-14,4,70.0
2024-07-14,5,70.0
2024-07-14,6,79.63
2024-07-14,7,89.61
2024-07-14,8,107.96
2024-07-14,9,132.53
2024-07-14,10,150.49
2024-07-14,11,158.09
2024-07-14,12,167.16
2024-07-14,13,160.63
2024-07-14,14,149.97
2024-07-14,15,140.9
2024-07-14,16,148.6
2024-07-14,17,156.95
2024-07-14,18,163.7
2024-07-14,19,164.32
2024-07-14,20,147.49
2024-07-14,21,127.58
2024-07-14,22,102.51
2024-07-14,23,84.14
2024-07-15,0,88.88
2024-07-15,1,80.08
2024-07-15,2,72.76
2024-07-15,3,71.24
2024-07-15,4,70.45
2024-07-15,5,72.48
2024-07-15,6,88.75
2024-07-15,7,97.63
2024-07-15,8,118.68
2024-07-15,9,147.47
2024-07-15,10,171.38
2024-07-15,11,173.22
2024-07-15,12,188.34
2024-07-15,13,177.94
2024-07-15,14,169.89
2024-07-15,15,160.71
2024-07-15,16,160.36
2024-07-15,17,176.01
2024-07-15,18,185.46
2024-07-15,19,183.38
2024-07-15,20,164.05
2024-07-15,21,140.23
2024-07-15,22,111.02
2024-07-15,23,96.18
2024-07-16,0,87.69
2024-07-16,1,80.46
2024-07-16,2,73.04
2024-07-16,3,73.3
2024-07-16,4,70.83
2024-07-16,5,74.77
2024-07-16,6,86.91
2024-07-16,7,102.22
2024-07-16,8,123.2
2024-07-16,9,149.98
2024-07-16,10,164.74
2024-07-16,11,173.74
2024-07-16,12,189.3
2024-07-16,13,177.63
2024-07-16,14,163.67
2024-07-16,15,157.8
2024-07-16,16,157.2
2024-07-16,17,175.43
2024-07-16,18,181.42
2024-07-16,19,174.97
2024-07-16,20,157.12
2024-07-16,21,134.35
2024-07-16,22,109.86
2024-07-16,23,95.43
2024-07-17,0,94.32
2024-07-17,1,77.9
2024-07-17,2,73.25
2024-07-17,3,71.81
2024-07-17,4,70.0
2024-07-17,5,76.87
2024-07-17,6,87.51
2024-07-17,7,100.89
2024-07-17,8,117.19
2024-07-17,9,149.97
2024-07-17,10,172.87
2024-07-17,11,178.0
2024-07-17,12,183.47
2024-07-17,13,176.77
2024-07-17,14,175.81
2024-07-17,15,156.25
2024-07-17,16,160.16
2024-07-17,17,168.93
2024-07-17,18,180.6
2024-07-17,19,174.88
2024-07-17,20,155.37
2024-07-17,21,139.91
2024-07-17,22,114.48
2024-07-17,23,94.2
2024-07-18,0,88.08
2024-07-18,1,80.26
2024-07-18,2,74.26
2024-07-18,3,74.23
2024-07-18,4,70.0
2024-07-18,5,74.59
2024-07-18,6,88.48
2024-07-18,7,98.82
2024-07-18,8,123.0
2024-07-18,9,152.6
2024-07-18,10,166.48
2024-07-18,11,174.87
2024-07-18,12,179.73
2024-07-18,13,180.29
2024-07-18,14,167.68
2024-07-18,15,154.15
2024-07-18,16,164.16
2024-07-18,17,169.47
2024-07-18,18,181.68
2024-07-18,19,176.84
2024-07-18,20,156.43
2024-07-18,21,137.41
2024-07-18,22,115.72
2024-07-18,23,91.85
2024-07-19,0,85.43
2024-07-19,1,76.46
2024-07-19,2,75.84
2024-07-19,3,72.19
2024-07-19,4,70.0
2024-07-19,5,76.11
2024-07-19,6,89.53
2024-07-19,7,102.53
2024-07-19,8,121.83
2024-07-19,9,148.66
2024-07-19,10,172.59
2024-07-19,11,180.25
2024-07-19,12,190.32
2024-07-19,13,180.45
2024-07-19,14,169.39
2024-07-19,15,161.7
2024-07-19,16,168.48
2024-07-19,17,171.57
2024-07-19,18,182.67
2024-07-19,19,176.67
2024-07-19,20,158.99
2024-07-19,21,134.33
2024-07-19,22,114.55
2024-07-19,23,93.29
2024-07-20,0,81.83
2024-07-20,1,70.0
2024-07-20,2,70.0
2024-07-20,3,70.0
2024-07-20,4,70.0
2024-07-20,5,70.0
2024-07-20,6,79.36
2024-07-20,7,94.1
2024-07-20,8,111.39
2024-07-20,9,130.96
2024-07-20,10,148.31
2024-07-20,11,157.09
2024-07-20,12,156.66
2024-07-20,13,153.67
2024-07-20,14,143.85
2024-07-20,15,138.86
2024-07-20,16,145.58
2024-07-20,17,155.49
2024-07-20,18,165.5
2024-07-20,19,156.0
2024-07-20,20,141.73
2024-07-20,21,125.09
2024-07-20,22,98.28
2024-07-20,23,85.48
2024-07-21,0,80.29
2024-07-21,1,70.04
2024-07-21,2,70.0
2024-07-21,3,70.0
2024-07-21,4,70.0
2024-07-21,5,70.0
2024-07-21,6,77.61
2024-07-21,7,92.28
2024-07-21,8,107.13
2024-07-21,9,131.26
2024-07-21,10,148.26
2024-07-21,11,160.64
2024-07-21,12,166.27
2024-07-21,13,160.96
2024-07-21,14,150.02
2024-07-21,15,144.43
2024-07-21,16,144.78
2024-07-21,17,158.33
2024-07-21,18,158.28
2024-07-21,19,161.67
2024-07-21,20,149.18
2024-07-21,21,123.04
2024-07-21,22,100.92
2024-07-21,23,82.46
2024-07-22,0,87.89
2024-07-22,1,78.28
2024-07-22,2,75.47
2024-07-22,3,73.15
2024-07-22,4,70.27
2024-07-22,5,73.37
2024-07-22,6,87.01
2024-07-22,7,103.48
2024-07-22,8,118.16
2024-07-22,9,143.95
2024-07-22,10,176.79
2024-07-22,11,177.55
2024-07-22,12,185.46
2024-07-22,13,181.3
2024-07-22,14,170.67
2024-07-22,15,160.95
2024-07-22,16,160.52
2024-07-22,17,173.46
2024-07-22,18,178.87
2024-07-22,19,172.17
2024-07-22,20,157.59
2024-07-22,21,140.81
2024-07-22,22,108.93
2024-07-22,23,88.78
2024-07-23,0,89.97
2024-07-23,1,79.86
2024-07-23,2,77.88
2024-07-23,3,71.13
2024-07-23,4,70.0
2024-07-23,5,74.55
2024-07-23,6,88.85
2024-07-23,7,101.73
2024-07-23,8,118.7
2024-07-23,9,149.32
2024-07-23,10,164.57
2024-07-23,11,177.32
2024-07-23,12,193.95
2024-07-23,13,178.95
2024-07-23,14,169.34
2024-07-23,15,162.49
2024-07-23,16,164.1
2024-07-23,17,168.97
2024-07-23,18,179.21
2024-07-23,19,179.99
2024-07-23,20,163.94
2024-07-23,21,141.08
2024-07-23,22,113.09
2024-07-23,23,91.84
2024-07-24,0,88.75
2024-07-24,1,81.03
2024-07-24,2,75.87
2024-07-24,3,72.88
2024-07-24,4,71.85
2024-07-24,5,73.89
2024-07-24,6,86.62
2024-07-24,7,101.61
2024-07-24,8,116.0
2024-07-24,9,150.91
2024-07-24,10,165.18
2024-07-24,11,173.18
2024-07-24,12,188.06
2024-07-24,13,173.42
2024-07-24,14,167.33
2024-07-24,15,158.71
2024-07-24,16,159.73
2024-07-24,17,170.67
2024-07-24,18,180.14
2024-07-24,19,174.92
2024-07-24,20,159.25
2024-07-24,21,140.92
2024-07-24,22,116.26
2024-07-24,23,94.39
2024-07-25,0,88.09
2024-07-25,1,78.08
2024-07-25,2,70.0
2024-07-25,3,72.56
2024-07-25,4,70.0
2024-07-25,5,76.97
2024-07-25,6,88.03
2024-07-25,7,103.4
2024-07-25,8,117.28
2024-07-25,9,148.94
2024-07-25,10,167.16
2024-07-25,11,173.93
2024-07-25,12,181.95
2024-07-25,13,178.25
2024-07-25,14,165.87
2024-07-25,15,150.87
2024-07-25,16,158.25
2024-07-25,17,174.09
2024-07-25,18,180.94
2024-07-25,19,169.31
2024-07-25,20,156.14
2024-07-25,21,141.68
2024-07-25,22,109.54
2024-07-25,23,94.38
2024-07-26,0,87.46
2024-07-26,1,79.48
2024-07-26,2,75.09
2024-07-26,3,72.28
2024-07-26,4,71.02
2024-07-26,5,74.81
2024-07-26,6,93.09
2024-07-26,7,103.07
2024-07-26,8,118.16
2024-07-26,9,143.57
2024-07-26,10,167.98
2024-07-26,11,177.6
2024-07-26,12,185.42
2024-07-26,13,178.96
2024-07-26,14,167.93
2024-07-26,15,156.46
2024-07-26,16,163.32
2024-07-26,17,172.4
2024-07-26,18,180.99
2024-07-26,19,172.77
2024-07-26,20,158.02
2024-07-26,21,136.08
2024-07-26,22,114.79
2024-07-26,23,90.48
2024-07-27,0,82.45
2024-07-27,1,70.0
2024-07-27,2,70.0
2024-07-27,3,70.0
2024-07-27,4,70.0
2024-07-27,5,70.0
2024-07-27,6,78.49
2024-07-27,7,91.1
2024-07-27,8,108.05
2024-07-27,9,133.6
2024-07-27,10,148.4
2024-07-27,11,157.66
2024-07-27,12,162.85
2024-07-27,13,153.08
2024-07-27,14,151.37
2024-07-27,15,145.3
2024-07-27,16,149.93
2024-07-27,17,149.76
2024-07-27,18,164.32
2024-07-27,19,160.61
2024-07-27,20,141.94
2024-07-27,21,125.22
2024-07-27,22,97.67
2024-07-27,23,84.19
2024-07-28,0,79.45
2024-07-28,1,72.24
2024-07-28,2,70.0
2024-07-28,3,70.0
2024-07-28,4,70.0
2024-07-28,5,70.0
2024-07-28,6,80.23
2024-07-28,7,90.14
2024-07-28,8,108.0
2024-07-28,9,133.63
2024-07-28,10,146.72
2024-07-28,11,157.35
2024-07-28,12,172.13
2024-07-28,13,160.82
2024-07-28,14,145.94
2024-07-28,15,139.89
2024-07-28,16,142.57
2024-07-28,17,151.04
2024-07-28,18,163.92
2024-07-28,19,164.22
2024-07-28,20,142.97
2024-07-28,21,129.14
2024-07-28,22,103.58
2024-07-28,23,84.34
2024-07-29,0,88.63
2024-07-29,1,80.63
2024-07-29,2,74.65
2024-07-29,3,71.61
2024-07-29,4,70.0
2024-07-29,5,72.51
2024-07-29,6,85.24
2024-07-29,7,101.44
2024-07-29,8,123.55
2024-07-29,9,147.79
2024-07-29,10,167.14
2024-07-29,11,179.6
2024-07-29,12,182.15
2024-07-29,13,181.53
2024-07-29,14,166.17
2024-07-29,15,161.0
2024-07-29,16,167.57
2024-07-29,17,170.18
2024-07-29,18,182.64
2024-07-29,19,177.52
2024-07-29,20,155.21
2024-07-29,21,139.8
2024-07-29,22,105.84
2024-07-29,23,90.46
2024-07-30,0,87.17
2024-07-30,1,79.29
2024-07-30,2,76.3
2024-07-30,3,72.24
2024-07-30,4,71.15
2024-07-30,5,72.84
2024-07-30,6,88.25
2024-07-30,7,101.55
2024-07-30,8,123.01
2024-07-30,9,147.24
2024-07-30,10,165.76
2024-07-30,11,179.26
2024-07-30,12,183.52
2024-07-30,13,184.28
2024-07-30,14,170.11
2024-07-30,15,157.52
2024-07-30,16,166.73
2024-07-30,17,173.71
2024-07-30,18,186.73
2024-07-30,19,175.56
2024-07-30,20,160.29
2024-07-30,21,137.93
2024-07-30,22,113.63
2024-07-30,23,92.61
2024-07-31,0,87.51
2024-07-31,1,81.92
2024-07-31,2,71.19
2024-07-31,3,71.36
2024-07-31,4,70.0
2024-07-31,5,72.82
2024-07-31,6,86.91
2024-07-31,7,101.58
2024-07-31,8,122.21
2024-07-31,9,156.33
2024-07-31,10,166.44
2024-07-31,11,173.3
2024-07-31,12,184.19
2024-07-31,13,176.34
2024-07-31,14,168.39
2024-07-31,15,155.47
2024-07-31,16,161.99
2024-07-31,17,169.5
2024-07-31,18,177.81
2024-07-31,19,180.01
2024-07-31,20,151.12
2024-07-31,21,134.29
2024-07-31,22,110.64
2024-07-31,23,93.53
2024-08-01,0,92.17
2024-08-01,1,82.79
2024-08-01,2,75.39
2024-08-01,3,73.43
2024-08-01,4,70.44
2024-08-01,5,75.32
2024-08-01,6,86.82
2024-08-01,7,103.88
2024-08-01,8,119.7
2024-08-01,9,156.23
2024-08-01,10,170.47
2024-08-01,11,175.13
2024-08-01,12,193.29
2024-08-01,13,188.32
2024-08-01,14,165.78
2024-08-01,15,159.76
2024-08-01,16,164.77
2024-08-01,17,178.16
2024-08-01,18,180.81
2024-08-01,19,173.22
2024-08-01,20,164.49
2024-08-01,21,141.52
2024-08-01,22,115.26
2024-08-01,23,95.36
2024-08-02,0,89.48
2024-08-02,1,80.6
2024-08-02,2,75.98
2024-08-02,3,73.59
2024-08-02,4,70.0
2024-08-02,5,77.82
2024-08-02,6,90.93
2024-08-02,7,106.45
2024-08-02,8,123.4
2024-08-02,9,150.77
2024-08-02,10,171.54
2024-08-02,11,180.38
2024-08-02,12,195.22
2024-08-02,13,180.27
2024-08-02,14,168.37
2024-08-02,15,164.2
2024-08-02,16,168.9
2024-08-02,17,176.2
2024-08-02,18,184.35
2024-08-02,19,177.27
2024-08-02,20,164.56
2024-08-02,21,140.55
2024-08-02,22,112.98
2024-08-02,23,96.2
2024-08-03,0,82.51
2024-08-03,1,72.58
2024-08-03,2,70.44
2024-08-03,3,70.0
2024-08-03,4,70.0
2024-08-03,5,70.0
2024-08-03,6,81.91
2024-08-03,7,94.97
2024-08-03,8,112.09
2024-08-03,9,138.87
2024-08-03,10,156.05
2024-08-03,11,159.32
2024-08-03,12,179.18
2024-08-03,13,161.72
2024-08-03,14,148.38
2024-08-03,15,143.69
2024-08-03,16,152.31
2024-08-03,17,155.83
2024-08-03,18,165.74
2024-08-03,19,158.97
2024-08-03,20,140.28
2024-08-03,21,133.05
2024-08-03,22,102.44
2024-08-03,23,84.78
2024-08-04,0,82.26
2024-08-04,1,75.71
2024-08-04,2,70.0
2024-08-04,3,70.0
2024-08-04,4,70.0
2024-08-04,5,70.0
2024-08-04,6,83.19
2024-08-04,7,91.53
2024-08-04,8,108.71
2024-08-04,9,133.49
2024-08-04,10,159.19
2024-08-04,11,155.43
2024-08-04,12,162.98
2024-08-04,13,166.59
2024-08-04,14,150.83
2024-08-04,15,141.61
2024-08-04,16,147.25
2024-08-04,17,155.98
2024-08-04,18,168.65
2024-08-04,19,160.37
2024-08-04,20,147.07
2024-08-04,21,127.11
2024-08-04,22,103.36
2024-08-04,23,82.8
2024-08-05,0,91.36
2024-08-05,1,83.32
2024-08-05,2,77.69
2024-08-05,3,74.79
2024-08-05,4,70.0
2024-08-05,5,74.84
2024-08-05,6,88.93
2024-08-05,7,106.08
2024-08-05,8,122.34
2024-08-05,9,158.61
2024-08-05,10,167.86
2024-08-05,11,185.06
2024-08-05,12,188.0
2024-08-05,13,181.02
2024-08-05,14,175.61
2024-08-05,15,159.33
2024-08-05,16,162.72
2024-08-05,17,178.94
2024-08-05,18,187.18
2024-08-05,19,180.43
2024-08-05,20,164.0
2024-08-05,21,145.57
2024-08-05,22,115.7
2024-08-05,23,92.18
2024-08-06,0,92.5
2024-08-06,1,82.15
2024-08-06,2,76.56
2024-08-06,3,73.44
2024-08-06,4,70.0
2024-08-06,5,74.44
2024-08-06,6,90.48
2024-08-06,7,107.04
2024-08-06,8,127.7
2024-08-06,9,152.95
2024-08-06,10,171.36
2024-08-06,11,173.4
2024-08-06,12,191.43
2024-08-06,13,180.59
2024-08-06,14,174.52
2024-08-06,15,157.75
2024-08-06,16,173.13
2024-08-06,17,174.92
2024-08-06,18,185.28
2024-08-06,19,177.95
2024-08-06,20,158.44
2024-08-06,21,139.04
2024-08-06,22,116.58
2024-08-06,23,97.21
2024-08-07,0,90.05
2024-08-07,1,78.77
2024-08-07,2,75.81
2024-08-07,3,75.41
2024-08-07,4,73.64
2024-08-07,5,76.62
2024-08-07,6,90.57
2024-08-07,7,104.49
2024-08-07,8,125.06
2024-08-07,9,155.54
2024-08-07,10,170.25
2024-08-07,11,177.79
2024-08-07,12,189.2
2024-08-07,13,182.65
2024-08-07,14,165.61
2024-08-07,15,158.01
2024-08-07,16,169.0
2024-08-07,17,167.76
2024-08-07,18,183.27
2024-08-07,19,177.87
2024-08-07,20,164.05
2024-08-07,21,136.06
2024-08-07,22,114.86
2024-08-07,23,97.66
2024-08-08,0,90.43
2024-08-08,1,79.65
2024-08-08,2,78.57
2024-08-08,3,74.43
2024-08-08,4,70.9
2024-08-08,5,78.04
2024-08-08,6,88.69
2024-08-08,7,101.95
2024-08-08,8,121.75
2024-08-08,9,152.58
2024-08-08,10,169.57
2024-08-08,11,177.52
2024-08-08,12,191.06
2024-08-08,13,178.72
2024-08-08,14,175.39
2024-08-08,15,168.1
2024-08-08,16,167.71
2024-08-08,17,175.75
2024-08-08,18,185.8
2024-08-08,19,176.72
2024-08-08,20,166.53
2024-08-08,21,141.23
2024-08-08,22,115.65
2024-08-08,23,95.61
2024-08-09,0,91.3
2024-08-09,1,82.36
2024-08-09,2,74.55
2024-08-09,3,75.41
2024-08-09,4,72.5
2024-08-09,5,76.62
2024-08-09,6,89.51
2024-08-09,7,106.06
2024-08-09,8,124.08
2024-08-09,9,140.81
2024-08-09,10,172.63
2024-08-09,11,180.99
2024-08-09,12,193.06
2024-08-09,13,179.47
2024-08-09,14,174.45
2024-08-09,15,159.11
2024-08-09,16,167.99
2024-08-09,17,176.18
2024-08-09,18,182.36
2024-08-09,19,180.98
2024-08-09,20,162.42
2024-08-09,21,146.18
2024-08-09,22,110.6
2024-08-09,23,97.76
2024-08-10,0,80.88
2024-08-10,1,71.6
2024-08-10,2,70.01
2024-08-10,3,70.0
2024-08-10,4,70.0
2024-08-10,5,70.0
2024-08-10,6,83.28
2024-08-10,7,92.35
2024-08-10,8,111.42
2024-08-10,9,136.14
2024-08-10,10,156.05
2024-08-10,11,162.77
2024-08-10,12,173.25
2024-08-10,13,163.05
2024-08-10,14,152.44
2024-08-10,15,148.47
2024-08-10,16,154.44
2024-08-10,17,162.8
2024-08-10,18,167.0
2024-08-10,19,158.68
2024-08-10,20,145.93
2024-08-10,21,126.95
2024-08-10,22,105.28
2024-08-10,23,86.41
2024-08-11,0,80.14
2024-08-11,1,74.3
2024-08-11,2,70.0
2024-08-11,3,70.0
2024-08-11,4,70.0
2024-08-11,5,70.0
2024-08-11,6,81.53
2024-08-11,7,93.68
2024-08-11,8,110.46
2024-08-11,9,135.34
2024-08-11,10,161.55
2024-08-11,11,164.65
2024-08-11,12,165.35
2024-08-11,13,170.45
2024-08-11,14,149.27
2024-08-11,15,141.77
2024-08-11,16,154.04
2024-08-11,17,154.87
2024-08-11,18,170.41
2024-08-11,19,160.12
2024-08-11,20,141.42
2024-08-11,21,131.85
